image_path,L*,a*,b*,position_score
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1114_light.jpg,113.3286360406431,173.15418123267827,172.76699950331212,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143.jpg,110.7803337191358,146.0161529359043,155.76259656543945,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_light.jpg,116.72525541370098,155.96289488982322,156.03613338661083,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1046_light.jpg,120.2719850816484,178.19461684172126,177.10928666894998,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023.jpg,118.98903554959793,149.0998549303981,155.7570569701646,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037.jpg,109.22375083328085,166.19886403153083,172.39315928917864,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_dark.jpg,87.14071538144579,166.30439060269168,171.2146542114145,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036_dark.jpg,83.64367746519905,175.1772235804044,172.52314306316663,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1121_light.jpg,121.45323563935605,172.26903915501387,174.20146040669354,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1067_light.jpg,150.71779418750526,164.0453235065245,168.6300938392332,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1036.jpg,104.80001054723587,175.07543184615668,175.24176667677102,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1040_dark.jpg,97.87479545251743,150.55423936549928,143.46125227675947,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1022.jpg,106.11731913540879,149.7887738042748,151.88681807117138,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1041_dark.jpg,93.1806889132968,151.4875045600802,146.48508558516,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142.jpg,109.63323553765642,138.602793885687,146.28940598230034,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_light.jpg,130.13511107568027,174.7326117416488,178.9158963739817,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1101_dark.jpg,79.35485970043882,157.33724097760245,156.87348803815507,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1100_dark.jpg,78.21727527334237,156.14577780861572,154.33022181673596,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1073_light.jpg,145.79682275591563,163.21393189799068,168.47811768418788,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_light.jpg,122.75044304951919,173.79686048319792,161.2339168595679,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009_dark.jpg,86.96814341091375,175.20962770717856,174.1579943126942,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008_dark.jpg,79.8461980085244,169.41165156263122,170.48700180303604,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025_light.jpg,125.01267382435228,155.17009353413434,160.2930232085118,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1135_dark.jpg,84.39355911635488,172.1845740032124,161.1282942478689,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1119_light.jpg,122.62492905630616,171.36609841177983,175.02461491927016,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1134_dark.jpg,74.05855438240111,166.98670506975938,158.9660666880564,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1096_light.jpg,129.7028262163276,150.47891848676198,151.00450578572477,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1140.jpg,110.05345726253465,155.99096620226024,162.8496966398442,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1082_light.jpg,131.78381201052952,145.27346825593662,156.11722776977302,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1074_dark.jpg,99.2579452016146,167.69683274544386,171.07198742730117,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_dark.jpg,99.44494547915617,166.66109123047366,169.28772761033426,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1008.jpg,100.15687545272739,169.36179348282522,172.8070276577066,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1034.jpg,109.21848648313492,179.65520856297766,179.58838960931595,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020.jpg,113.76914864614828,154.7477581792748,153.8890977832105,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1003_dark.jpg,94.62428014705111,175.47912410045038,172.9042601319077,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1002_dark.jpg,94.04759682132884,179.0970714771248,175.0591898410599,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021.jpg,116.66367915800579,146.5997897278124,151.7891627233455,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1035.jpg,107.0418430827192,177.78209656740782,177.65643010676493,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1010_light.jpg,132.61910174949608,179.5512597303582,178.84394503364618,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1009.jpg,108.89474785380973,175.00866702294343,179.0124249063051,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1141.jpg,118.91936580766566,142.47097033257748,150.87450675679221,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1004_light.jpg,129.82584348361257,178.4130719127929,178.50187890067292,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_light.jpg,130.07130398938125,137.8747525582378,146.02274241583208,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1142_dark.jpg,87.40531132881394,138.62704383450912,145.97659735672818,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1138_light.jpg,122.41143479478983,169.68286143064478,174.48375044944675,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1143_dark.jpg,88.3639236800044,146.05753139894074,154.16330984071868,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1020_dark.jpg,90.78188143988305,154.77742207511864,152.24427447483623,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1021_dark.jpg,93.03761770912068,146.62297109237213,150.95235815197992,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1128_dark.jpg,87.0553893914819,176.89616492333818,173.01287131847337,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1129_dark.jpg,85.44708551823507,176.2554625824095,172.60255497357122,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1145.jpg,115.49310484707,145.87904616900772,156.68022125902831,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1061_light.jpg,140.3361172787016,176.36135904496828,180.08956448609536,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1127_light.jpg,123.00642717059817,146.757777069161,150.58421319916854,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1133_light.jpg,139.24607324604224,155.8442150297619,155.1297429755081,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1075_light.jpg,149.1344158274807,166.29360806340284,169.0736123249454,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1069_dark.jpg,102.09997008062484,158.61113793028787,165.88077899948559,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1068_dark.jpg,100.72686579454313,161.28340176734275,168.31404870493722,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1025.jpg,105.79581978431804,155.4560121212837,160.34446878674308,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1019.jpg,109.94198692208364,175.65039784239312,180.09534479783426,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0991_dark.jpg,95.33497873493533,159.98347881301441,146.18756069171496,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1112_light.jpg,130.36582119827096,173.59855785003043,179.27347440712396,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1054_light.jpg,113.91175834724322,175.66758024100844,174.98592714960213,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1018.jpg,108.11470496281075,175.42808999564332,179.28276573457316,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1024.jpg,109.22896966464054,153.2540979209971,162.54378800613608,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1030.jpg,108.5579246648505,143.08171950782628,146.9107885920572,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_0996_light.jpg,140.9390476387314,161.488192426855,155.1923923263364,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1116_dark.jpg,82.72734542312296,173.82143939751828,172.28729940568047,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1117_dark.jpg,99.99589781417968,153.30738836333146,151.19360886715796,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1057_dark.jpg,92.68916139468905,159.76272770875326,160.7107585414567,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1144.jpg,110.26228843196229,152.79950270521016,158.01866294839695,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1056_dark.jpg,98.06891470419187,164.9542826534549,170.05292194520555,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1040_light.jpg,147.25455360095427,150.60470805316726,143.41778044165196,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1106_light.jpg,121.07035071937726,169.04298293873876,175.37565547052154,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1016_light.jpg,131.01007375847715,175.07548646870012,179.80930933812567,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1063_dark.jpg,93.54576737620202,151.20351842994143,143.5152619979319,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1062_dark.jpg,93.74240303760394,163.42919409276055,169.46106487058557,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1146.jpg,117.21444146234883,146.730593496079,159.05703782766966,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1026.jpg,115.54579017660305,151.9724249653565,159.82120409409907,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1078_light.jpg,153.73406530822206,137.70027019295372,145.1747033979487,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1122_dark.jpg,83.19298111798732,174.18546108644074,172.52716167485514,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1123_dark.jpg,81.68381593088624,170.02199131485156,171.86471505075795,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1144_light.jpg,129.8058978076184,151.9281700430944,157.75270274969554,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1002_light.jpg,140.56606014319308,178.44498369853343,175.54181527935248,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1059_light.jpg,135.59366552369406,151.39708891369048,146.72559618947886,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1027.jpg,105.15359744399304,150.94469246031747,156.75468884505963,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1023_light.jpg,140.92941118866528,148.639695514587,155.63544643841334,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1037_light.jpg,130.87870818176808,166.0218069432634,172.50619227725812,0.0
/Users/rishimanimaran/Documents/College/junior-year/fall-2024/cs-3311/JDA-4307-Color-Verification/Images/Cherry/3422 - Medium Cherry/IMG_1014_dark.jpg,72.9788080114376,170.81074371299445,168.28947454753506,0.0
